id,brand,sku,code,normalizedCode,name,category,categories,sourceCategoryId,sourceCategoryLabel,url,image,images,shortDescription,description,attributes,price,stockStatus,source,crawledAt
"41998","SKF","LL/544-32850-1-SKF","LL/544-32850-1-SKF","LL544328501SKF","Ổ cắm/hộp đâu dây điện SKF 544-32850-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/o-cam-hop-dau-day-dien-skf-544-32850-1/","","[]","","Ổ cắm/hộp đâu dây điện SKF 544-32850-1 dùng cho bơm lũy tiến P203","[]","273000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41996","SKF","LL/540-36753-5-SKF","LL/540-36753-5-SKF","LL540367535SKF","Khớp nối SKF 540-36753-5","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/khop-noi-skf-540-36753-5/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/540-36753-5.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/540-36753-5.png""]","","Khớp nối SKF 540-36753-5 Bộ đấu nối nối với P203, P205, P603, P502, QLS","[]","11430000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41994","SKF","LL/SKF 525-32080-1-SKF","LL/SKF 525-32080-1-SKF","LLSKF525320801SKF","Van định hướng SKF 525-32080-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/van-dinh-huong-skf-525-32080-1/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/525-32080-1.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/525-32080-1.png""]","","Van định hướng SKF 525-32080-1 Thích hợp cho hoạt động dòng chảy hai chiều Thích hợp để phân chia chất bôi trơn trong các mạch bôi trơn khác nhau theo trình tự thời gian khác nhau Van điện từ hình nón với truyền động khô Có thể chuyển đổi và chống nén theo cả hai hướng dòng chảy","[]","0","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41992","SKF","LL/234-13163-9-SKF","LL/234-13163-9-SKF","LL234131639SKF","Cảm biến SKF 234-13163-9","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/cam-bien-skf-234-13163-9/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/234-13163-9.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/234-13163-9.png""]","","Cảm biến SKF 234-13163-9, làm bằng thép","[]","6797000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41990","SKF","LL/226-14091-2-SKF","LL/226-14091-2-SKF","LL226140912SKF","Van một chiều SKF 226-14091-2","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/van-mot-chieu-skf-226-14091-2/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/226-14091-2.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/226-14091-2.png""]","","Van một chiều SKF 226-14091-2, làm bằng thép, đẩy vào để kết nối","[]","175000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41988","SKF","LL/223-12484-2-SKF","LL/223-12484-2-SKF","LL223124842SKF","Khớp nối chữ T SKF 223-12484-2","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/khop-noi-chu-t-skf-223-12484-2/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12484-2.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12484-2.png""]","","Khớp nối chữ T SKF 223-12484-2 Cho Ống Ø 6 mm Vật liệu: Thép Áp suất tối đa: 500 bar","[]","449000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41986","SKF","LL/223-12295-3-SKF","LL/223-12295-3-SKF","LL223122953SKF","Khớp nối ống SKF 223-12295-3","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/khop-noi-ong-skf-223-12295-3/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12295-3.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12295-3.png""]","","Khớp nối ống SKF 223-12295-3 Cho Ống Ø 6 mm Vật liệu: Thép Áp suất tối đa: 250 bar","[]","19000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41984","SKF","LL/223-12295-2-SKF","LL/223-12295-2-SKF","LL223122952SKF","Khớp nối ống SKF 223-12295-2","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/khop-noi-ong-skf-223-12295-2/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12295-2.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12295-2.png""]","","Khớp nối ống SKF 223-12295-2 Cho Ống Ø 6 mm Vật liệu: Thép Áp suất tối đa: 100 bar","[]","9000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41982","SKF","LL/223-12270-9-SKF","LL/223-12270-9-SKF","LL223122709SKF","Khớp nối thẳng SKF 223-12270-9","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/khop-noi-thang-skf-223-12270-9/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12270-9.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12270-9.png""]","","Khớp nối thẳng SKF 223-12270-9 Đường kính Ø 8 mm Chất liệu: Thép Áp suất tối đa: 100 bar","[]","68000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
"41980","SKF","LL/223-12270-7-SKF","LL/223-12270-7-SKF","LL223122707SKF","Khớp nối thẳng SKF 223-12270-7","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","13288","phu-kien-bom-mo-skf","https://vongbicongnghiep.vn/san-pham/khop-noi-thang-skf-223-12270-7/","https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12270-7.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/04/223-12270-7.png""]","","Khớp nối thẳng SKF 223-12270-7 Đường kính Ø 6 mm Chất liệu thép Áp suất tối đa: 100 bar","[]","65000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:37.194Z"
